id,title,artist,idSpotify,preview,genre,energy,cover,bpm,date
809,SÚBELE EL VOLUMEN,Daddy Yankee,343HgC6SVFtTAgMPlGoNjn,null,reggaeton,62.3,https://i.scdn.co/image/ab67616d0000b2731975200048470f2d4ffb8e91,101.036,2021-07-16
810,My Way,Calvin Harris,1vvNmPOiUuyCbgWmtc6yfm,https://p.scdn.co/mp3-preview/574c5ea96188f94f779dbfca46cfd18c952e1761?cid=dc103043f05746ba809bc490afdc3fe6,edm,91.3,https://i.scdn.co/image/ab67616d0000b2738d12bc5e3ea5c9f4a967de32,119.986,2016-09-16
811,Don't You Worry Child (Radio Edit) (feat. John Martin),Swedish House Mafia,2V65y3PX4DkRhy1djlxd9p,null,edm,84.0,https://i.scdn.co/image/ab67616d0000b2739cfe80c0c05ce104f7bab18e,129.042,2012-09-14
812,Solo Si Es Contigo (feat. Bebe),Bombai,0Ttqiz6DNvPkThvbnr9vYJ,https://p.scdn.co/mp3-preview/3d2c0a371002c767357450408e16b1121b4522be?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,59.0,https://i.scdn.co/image/ab67616d0000b273f785ef9d7192ed730223ba8b,175.2,2017-03-03
813,Diosa,Los Auténticos Decadentes,1CvYWnK4ERkU7D8pY7CKDo,https://p.scdn.co/mp3-preview/62664b47f73ecf91cd24470702a3a2961284032d?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,81.2,https://i.scdn.co/image/ab67616d0000b27307281a095262c35ef36daef3,144.21,1995-08-01
814,Qué Pena,Maluma,5099x34vBakWpGkHourFxP,https://p.scdn.co/mp3-preview/b82a2d454d23261612a6511904e5498dc064de04?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,66.10000000000001,https://i.scdn.co/image/ab67616d0000b2730afa3c0979c30465dbb69ba9,126.15,2019-09-27
816,Carmela (Remix),Sami Duque,1rQeex7IEtlRZ4bPqasUuG,null,flamenco urbano,70.6,https://i.scdn.co/image/ab67616d0000b2733242fe1233b9c43721bab6da,89.978,2021-03-24
817,Mi Vecinita,Plan B,18DmZ510OB9XATcFbQ8vDZ,https://p.scdn.co/mp3-preview/fb5e98885fee6f77fb5ca313ef3440c00bfb92e8?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,82.0,https://i.scdn.co/image/ab67616d0000b273bd88e490e34600dad8add229,93.995,2014-08-25
818,Bésame (feat. Triana De Alba),Kalita Del Sur,4kskrxOXwjhsV5DHAhpHDp,https://p.scdn.co/mp3-preview/aecff5e2452814e233ac9b03e588bcbcc0b8eebd?cid=dc103043f05746ba809bc490afdc3fe6,flamenco urbano,53.6,https://i.scdn.co/image/ab67616d0000b2733b526034e2fbc5fec5585dfc,91.998,2020-09-04
819,Cumbia de los Aburridos,Calle 13,1ZeDhph4eTRaC8VICOBIpa,https://p.scdn.co/mp3-preview/310dc8fe2130e52384298461628f195534606c26?cid=dc103043f05746ba809bc490afdc3fe6,latin hip hop,86.5,https://i.scdn.co/image/ab67616d0000b273ac577027587c8541d8313710,93.006,2007-04-19
820,Los Ángeles Visten de Blanco,Jarabe De Palo,2pDUPa6l94zMhbRMgfXi7q,https://p.scdn.co/mp3-preview/ffea883f759ab46f545c39a78f56d03ac62718f1?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,70.8,https://i.scdn.co/image/ab67616d0000b273778e12974b6a763dbd47a4b1,97.951,2020-05-26
821,La ciudad de los gatos negros,La Pegatina,2k07ucLK0jNUeNkBsmh4qz,https://p.scdn.co/mp3-preview/566c271a8094378f0a3f3f248ec3f33f495e48c7?cid=dc103043f05746ba809bc490afdc3fe6,rumba,87.2,https://i.scdn.co/image/ab67616d0000b273acb9262d8b2ed34a4eba69a1,121.613,2016-10-07
822,Deltoya,Extremoduro,2SuohyLoTG3KfJubgOvIfv,https://p.scdn.co/mp3-preview/a7e397924656f88412cb0e0a2fa7374131b74ac6?cid=dc103043f05746ba809bc490afdc3fe6,indie extremena,74.5,https://i.scdn.co/image/ab67616d0000b273b0fe164a8c9de1fecce0061b,101.182,1992-06-08
824,Adicto (feat. Marc Anthony),Prince Royce,4Xqpt53kWML7eTObGxQ43i,https://p.scdn.co/mp3-preview/6fa6ee288319276c8fcfc48f5d27013216b8f35b?cid=dc103043f05746ba809bc490afdc3fe6,bachata,76.2,https://i.scdn.co/image/ab67616d0000b2733bca6b08027e3f4ade3c4d13,116.027,2018-11-16
825,Le hace falta un Beso,2 minutos,6FAiXOSSxVQ6FORwSZ7QKr,https://p.scdn.co/mp3-preview/a4236f6c2f8375f00a8d0b7e8fb6732ca504c0db?cid=dc103043f05746ba809bc490afdc3fe6,argentine punk,96.6,https://i.scdn.co/image/ab67616d0000b2730b1d7ad82267dd09f3065979,112.516,2019-09-16
826,Moving,Macaco,2wvmkXG4foIJ2xUiwLhBjA,https://p.scdn.co/mp3-preview/9f2fe328609f2a94ff03ada81d449f1a61def4bd?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,75.4,https://i.scdn.co/image/ab67616d0000b273e233501a3ab56cedd3ead1af,149.946,2009-03-03
827,Mirando al cielo,Huecco,0yjUKvDF7VwgHp9SUJTZdT,https://p.scdn.co/mp3-preview/5235409e7139b8637f4424fbf13bd66882d14f0f?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,68.2,https://i.scdn.co/image/ab67616d0000b2739c3a0f60b60060a235d869a0,101.939,2008-04-22
828,El Pato,Taburete,1LNGtvkK9XAFHgvI1fxWSN,https://p.scdn.co/mp3-preview/2f84f1a1a65302f9fd40bf33cb1f79beb17d7f02?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,72.3,https://i.scdn.co/image/ab67616d0000b273c7807669d2c6ba4eaf70d766,134.013,2016-11-18
829,Antes de Ti,Rusherking,23R68uWGdp07SwQdK8mWzI,https://p.scdn.co/mp3-preview/49e2bf04f7d65a6831b6b4a551636d99d62c9951?cid=dc103043f05746ba809bc490afdc3fe6,trap argentino,61.199999999999996,https://i.scdn.co/image/ab67616d0000b273f9d7a383608d794f373be3f6,127.958,2021-10-07
830,DOLLAR,Becky G,4ziiAuFyXiY1HNSLGM1xv8,https://p.scdn.co/mp3-preview/82ff808de00064d7b2927cccc593b96f8b905ed0?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,50.0,https://i.scdn.co/image/ab67616d0000b2734d96ab393bb6cde8e621e298,76.992,2019-07-10
831,Y Lo Que Quiero Es Que Pises Sin El Suelo,Catupecu Machu,3z5F0EaY9VCq9GiQPzrbDX,null,argentine punk,94.5,https://i.scdn.co/image/ab67616d0000b27322486805424e0a939a803b68,137.025,2000-01-01
832,Las cosas pequeñitas,Nolasco,2MfzKUwj8ZTswNxY0A8GEA,https://p.scdn.co/mp3-preview/e1177a4d1516fe8b0d4863537a51021288df08c3?cid=dc103043f05746ba809bc490afdc3fe6,pop flamenco,71.89999999999999,https://i.scdn.co/image/ab67616d0000b273dd2bdba437ae2977faa33062,95.508,2006-11-02
833,Bailemos,Manuel Turizo,1ScD7XQYCKmJ3fdNh71lUE,https://p.scdn.co/mp3-preview/44ada31021192689bf1fc0f3af14c6530ff961ba?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,62.6,https://i.scdn.co/image/ab67616d0000b273c5c0424134778b0f0191aed2,169.934,2019-08-23
834,Bad Karma,Axel Thesleff,5ZVujHtwnsqFJvLnqRSdch,https://p.scdn.co/mp3-preview/3faecd603bb0dc14498c699d1e83e2c83b46d698?cid=dc103043f05746ba809bc490afdc3fe6,bass trap,54.6,https://i.scdn.co/image/ab67616d0000b2739a5f6ca75b0417279c163804,80.004,2014-04-21
835,Tú Eres Su Seguridad,Hermética,3d4pDydhiHJkPvoYi1T8r5,https://p.scdn.co/mp3-preview/c0d4d6c7d7ae6a376a68f902ce869b3d89f11cb0?cid=dc103043f05746ba809bc490afdc3fe6,argentine heavy metal,67.60000000000001,https://i.scdn.co/image/ab67616d0000b2734122c842a7abfa74f3f3d465,127.337,2002
836,Younger (Kygo Remix),Seinabo Sey,7vHshinTU8161w69EPbabY,null,swedish electropop,48.9,https://i.scdn.co/image/ab67616d0000b2730e489f9cd0f28b3ca56b2191,114.008,2015-10-23
837,Clap Your Hands (feat. Ava Max),Le Youth,4hMReJho3x1AuxXbpzy4mL,https://p.scdn.co/mp3-preview/04fad92d0ad9af98da7158d90b7ca11af0092d1a?cid=dc103043f05746ba809bc490afdc3fe6,edm,82.39999999999999,https://i.scdn.co/image/ab67616d0000b273a59d851efc987f98f088af7b,111.988,2017-08-04
838,Oh Daddy,Natti Natasha,7mTEANctHHucj2ejB2mX9S,https://p.scdn.co/mp3-preview/0021a57dcd9ede5eef785f0e8a3f2f7756609f37?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,75.1,https://i.scdn.co/image/ab67616d0000b273f42a77f46d38bac85fe998a3,97.998,2021-12-25
839,Symphony (feat. Zara Larsson),Clean Bandit,1x5sYLZiu9r5E43kMlt9f8,https://p.scdn.co/mp3-preview/45e100c336ff5ebbc5bdbae4224f25aa08fa9ca2?cid=dc103043f05746ba809bc490afdc3fe6,edm,62.9,https://i.scdn.co/image/ab67616d0000b2735b1130d050c4cd2295999d85,122.863,2017-03-16
840,The Time (Dirty Bit) (The Black Eyed Peas Tribute),True Stars,7lDp40q84lR8E8RE7tHdMj,https://p.scdn.co/mp3-preview/0f92c67d7fab6174fdaa22600e4f39c7de86b938?cid=dc103043f05746ba809bc490afdc3fe6,null,77.0,https://i.scdn.co/image/ab67616d0000b2739574184f3c9b0426c689d4a1,127.984,2010-12-09
841,Tamara,Eskorbuto,5u3Lpi9ekYQz9MmmgMWgmm,https://p.scdn.co/mp3-preview/bdf353322f705663ea78b34506177ff3f3b742d8?cid=dc103043f05746ba809bc490afdc3fe6,punk euskera,90.10000000000001,https://i.scdn.co/image/ab67616d0000b27361802fac93f877402f625d49,158.972,1986-01-01
842,Cómo Convertirse en Nada,Gatillazo,7bZfAk1tgSGyIfpQZfOj3A,https://p.scdn.co/mp3-preview/ba184fd4197a31167f86b81ee0c522d0fcc2260c?cid=dc103043f05746ba809bc490afdc3fe6,punk urbano,97.5,https://i.scdn.co/image/ab67616d0000b273199b3a019bb9f57de88c28c3,92.001,2016-04-08
843,Tiroteo (Remix),Marc Seguí,4OwhwvKESFtuu06dTgct7i,https://p.scdn.co/mp3-preview/a90c98641f245b1fab945c99ec61d05b226207da?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,52.2,https://i.scdn.co/image/ab67616d0000b2735a048cbaa3385de9f723c699,110.427,2021-04-01
844,Entre Tus Piernas,Taburete,1orKDrFmHu3cFdZLcvjksK,https://p.scdn.co/mp3-preview/c507695e376b023074f3da9111d2d5b65e4ff24f?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,71.39999999999999,https://i.scdn.co/image/ab67616d0000b273ad5bb517bf6e3836109523e3,89.534,2018-09-28
845,Intro,The xx,2usrT8QIbIk9y0NEtQwS4j,https://p.scdn.co/mp3-preview/5d492192e6bec13d79b4f90c4b5f1753f24bbf06?cid=dc103043f05746ba809bc490afdc3fe6,downtempo,77.8,https://i.scdn.co/image/ab67616d0000b27348a95897fd91eb34032a93e3,100.363,2009-08-16
846,Lobo-hombre en París,La Unión,3M1H1CWjrSq7nxABHc8EXv,https://p.scdn.co/mp3-preview/96dcdeca3d7c5597fef959e2230be5d5ea51b4d3?cid=dc103043f05746ba809bc490afdc3fe6,rock en espanol,95.0,https://i.scdn.co/image/ab67616d0000b27308aef4057b0b7b2a3405b39f,146.29,2000-06-30
847,22:23,Don Patricio,3PtT7oWa1bKzIEkZY2tGvR,https://p.scdn.co/mp3-preview/bfbeac9fa00482579456e8e265673e30074ec217?cid=dc103043f05746ba809bc490afdc3fe6,urbano espanol,82.1,https://i.scdn.co/image/ab67616d0000b273a4d0e17230bc781e51ac20d7,175.818,2019-12-23
848,La Celda de la Tortura,Elektroduendes,4rmjuGfaJvuSbkB4rtfU08,https://p.scdn.co/mp3-preview/2c9b36ae0cf5bf0f47c9b12653b20d73ffca7263?cid=dc103043f05746ba809bc490afdc3fe6,spanish punk,93.60000000000001,https://i.scdn.co/image/ab67616d0000b273ce9cf797464ae0d993473efb,165.315,2004
849,Salvajes irracionales,Efecto Pasillo,1Ft3KKDbvXduw91Y9DZ2AB,https://p.scdn.co/mp3-preview/15150d0b98fe52244f62d4038694ec125bdb71ec?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,82.89999999999999,https://i.scdn.co/image/ab67616d0000b273cee6e3e615254bd4554ae31b,100.024,2017-09-08
850,Rebota,Guaynaa,4THusowxdHxwt0HBh5pyRx,https://p.scdn.co/mp3-preview/a5df9225066805c67dd16de438de5ee39089768f?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,91.10000000000001,https://i.scdn.co/image/ab67616d0000b273cfab23b27e868c1821a4b744,89.686,2018-12-14
851,Mega,DJ Zayn,0IyQwWt0Z443tEhAYH2zZU,https://p.scdn.co/mp3-preview/b884c4d361329d0c8960b627b97be46e2228ea43?cid=dc103043f05746ba809bc490afdc3fe6,null,86.7,https://i.scdn.co/image/ab67616d0000b2732fe1bc97c21d41db8da3ccf5,128.042,2019-03-14
852,Mil Calles Llevan Hacia Ti,La Guardia,2c4lkvFscid22nr32FByC4,https://p.scdn.co/mp3-preview/3cc52aef9115e1f453f09b9cad2019b22246b579?cid=dc103043f05746ba809bc490afdc3fe6,rock en espanol,77.4,https://i.scdn.co/image/ab67616d0000b2735085b3b93e2e079cdf14380e,178.494,1988-07-27
853,Preparada,El Columpio Asesino,5eKGk09UXh0y0CrR4EUhFQ,https://p.scdn.co/mp3-preview/fdd8306abd036e7e3d49073431c8afd72a4a3cb5?cid=dc103043f05746ba809bc490afdc3fe6,latin rock,60.6,https://i.scdn.co/image/ab67616d0000b27311532c191779d7a0a570a5e7,128.972,2020-02-21
854,That's What I Like,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU,https://p.scdn.co/mp3-preview/f09116ce18bd77f543e68a925e5a96509e79ac6a?cid=dc103043f05746ba809bc490afdc3fe6,pop,56.00000000000001,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,134.066,2016-11-17
855,Ponte Pa' Mi,Justin Quiles,4C6BlqqMwjFzOXzqpTeoWR,https://p.scdn.co/mp3-preview/40372a5e9901e04a9fcfd0ffaab81308c00d40a1?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,71.3,https://i.scdn.co/image/ab67616d0000b273f260cc88945b586c07c7365c,92.028,2020-11-20
856,Closer (feat. Halsey),The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,https://p.scdn.co/mp3-preview/8d3df1c64907cb183bff5a127b1525b530992afb?cid=dc103043f05746ba809bc490afdc3fe6,edm,52.400000000000006,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453,95.01,2016-07-29
857,Alquitrán y Carmín (feat. El Kanka),El Niño de la Hipoteca,7bqnSrUqtjb2s6PTyu7F6v,https://p.scdn.co/mp3-preview/992c4ba53d59b3e18eff0f9cd0a81562321fe1bd?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,28.599999999999998,https://i.scdn.co/image/ab67616d0000b2735da912012819ac929902454b,128.172,2016-03-25
858,Move Your Body (D.J.Gabry Ponte Original Video Edit),Eiffel 65,3cqZlRpC4lOnxUE7HE3N5k,https://p.scdn.co/mp3-preview/ec5f7a42e983ba9d656e6dd130a21363722d13d1?cid=dc103043f05746ba809bc490afdc3fe6,eurodance,95.8,https://i.scdn.co/image/ab67616d0000b2733b1a2136a769a6503d8e2aef,129.962,2011-01-05
859,Sigues Con El (feat. Sech),Arcangel,7sQKy5vlPQllr0k9IjYJv3,https://p.scdn.co/mp3-preview/f56625fc4cc304a59ef6b705b1fa24db296f293a?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,66.8,https://i.scdn.co/image/ab67616d0000b273cb757053249cfc9b5182d670,87.972,2019-12-13
860,We Own the Sky,M83,2s8q3MEyTXW7wZjmXkDxDW,https://p.scdn.co/mp3-preview/95914aa8d7686e147089e5b2bda0e82ebc26bfac?cid=dc103043f05746ba809bc490afdc3fe6,french synthpop,74.7,https://i.scdn.co/image/ab67616d0000b273fb1ed9d614dc2fa4d5ead013,140.056,2008
861,Coffee,Hippie Sabotage,28aLeKQzAZF83So9sm9ATS,https://p.scdn.co/mp3-preview/030cc93cced2018dde64864caf90ed23ad5f3305?cid=dc103043f05746ba809bc490afdc3fe6,edm,57.699999999999996,https://i.scdn.co/image/ab67616d0000b2739bbe5a96736abc29a2f7a8b7,76.799,2019-01-11
862,Lambé An Dro,Matmatah,4TQxGBi80EZbm6COxwIcGR,https://p.scdn.co/mp3-preview/b68276d9e00a530c70e752f1449f1afc92ca4dae?cid=dc103043f05746ba809bc490afdc3fe6,chanson,91.2,https://i.scdn.co/image/ab67616d0000b273b0eb3f7cdf1562ff03601015,120.0,1998-01-01
863,Más y Más,Bulldog,0zcoDmDQzvwEagDYEGI1G5,https://p.scdn.co/mp3-preview/3025f2ca18b2b9ed2c9ede5ae9abd96d15e07812?cid=dc103043f05746ba809bc490afdc3fe6,lo-fi indie,86.8,https://i.scdn.co/image/ab67616d0000b27339cdfee06ddf83b69321d5c4,141.881,2007
864,Kangaroo Court,Capital Cities,1leXuBiWQMgbvOIIedqbLB,null,metropopolis,57.9,https://i.scdn.co/image/ab67616d0000b27313c6cb6a81c8db4dbc8b9924,99.979,2013
865,Happier,Marshmello,2dpaYNEQHiRxtZbfNsse99,null,edm,79.2,https://i.scdn.co/image/ab67616d0000b27304bfd5a5fd5aa6ca648f66aa,100.015,2018-08-17
866,Save The World,Swedish House Mafia,65hRZOQkVjmBdusz1N7aOv,null,edm,66.5,https://i.scdn.co/image/ab67616d0000b27395696945285b5f317c6f8445,126.879,2011-05-13
867,Lloraré,Boikot,7rJ26a6Z13AUOjCXSe10UZ,https://p.scdn.co/mp3-preview/5311d6798be6a051d55f8e13924cf3b8beecd314?cid=dc103043f05746ba809bc490afdc3fe6,hardcore punk espanol,93.89999999999999,https://i.scdn.co/image/ab67616d0000b273d3d3bd9f7b41c6fa05982e7b,95.084,2018-12-14
868,Los Viejos Vinagres,Sumo,587HW7legSOEetkhw2RoO2,https://p.scdn.co/mp3-preview/e2241ba79b4f10c38235be0ec7d903552149b9b6?cid=dc103043f05746ba809bc490afdc3fe6,pop,71.8,https://i.scdn.co/image/ab67616d0000b2738c1cbd8030cdd911c0e4cdd2,124.588,1986-04-29
869,Cool (feat. Roy English),Alesso,5CCfzLh4MG4WInCI6plG9T,https://p.scdn.co/mp3-preview/dd7a74519dcb20e0be6517b6bae14279447a19a8?cid=dc103043f05746ba809bc490afdc3fe6,edm,93.7,https://i.scdn.co/image/ab67616d0000b273e28fc31663843e5b43188b74,128.009,2015-04-29
870,Sin Ti Estoy Bien,Nanpa Básico,4RrOSjdnV8rkpIuOIfkKYS,https://p.scdn.co/mp3-preview/de3b41f5052a0e152580776817508f2a0b018bde?cid=dc103043f05746ba809bc490afdc3fe6,colombian hip hop,17.299999999999997,https://i.scdn.co/image/ab67616d0000b27307e99a327c6c12cc092f0bbb,109.799,2017-12-13
871,Baya,Farruko,0cux7pJXDRjT7UBlwIx0DZ,https://p.scdn.co/mp3-preview/f33b61fd79abc9c69601dc95fcaec463163b55eb?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,79.10000000000001,https://i.scdn.co/image/ab67616d0000b273f1bd89fe6542ac73b8555f73,94.044,2021-10-01
872,Esquina,Camin,4koS6tgpQXJu3umSh9bQQe,https://p.scdn.co/mp3-preview/55577a3a2b78597ad5673f0178ab4bdfd6333339?cid=dc103043f05746ba809bc490afdc3fe6,electropop,51.300000000000004,https://i.scdn.co/image/ab67616d0000b273420e5b9adc7912fce4656106,129.492,2021-09-17
873,Una Lady Como Tú,Manuel Turizo,7MHN1aCFtLXjownGhvEQlF,https://p.scdn.co/mp3-preview/2e1770bdff7237a5fd2e91ef8b8df49a19ef1b49?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,47.699999999999996,https://i.scdn.co/image/ab67616d0000b273f9dc35bc367fcf98e763d27e,94.983,2017-04-10
874,Mama (feat. Daviles de Novelda & Juanjo Sanchez),Omar Montes,4K0qBBK0D1I3IZtfEIEMAG,https://p.scdn.co/mp3-preview/5ae10ce22e8cf71c3c51dec6ab15c7c480c1becd?cid=dc103043f05746ba809bc490afdc3fe6,urbano espanol,93.7,https://i.scdn.co/image/ab67616d0000b2732bc2328377acff143cd83042,99.989,2018-05-06
875,Cuando Nadie Me Ve / Cai (En Directo En El Estadio Vicente Calderón / 2017) (feat. Niña Pastori),Alejandro Sanz,7Mp40FvCRtbiE1QO6yb6ij,null,spanish pop,60.3,https://i.scdn.co/image/ab67616d0000b2733645b4fbcb4e6e6c804e02e6,132.665,2017-12-08
876,Ella Remix (feat. alPeDue),El Bobe,3zrCNLBJD67qLw60XT5C5C,https://p.scdn.co/mp3-preview/8b6f7cb85759bcc15f278a691085ae90ab36805d?cid=dc103043f05746ba809bc490afdc3fe6,rap espanol,60.5,https://i.scdn.co/image/ab67616d0000b273bf4664d5c963636115142230,114.048,2021-11-12
877,Multiorgásmica,La Mafia del Amor,7juQijVZXZJR4UrjGHSuIz,https://p.scdn.co/mp3-preview/5b109f3ccf474445c0fa5b86d75969b5e44e055f?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,60.6,https://i.scdn.co/image/ab67616d0000b2736dd806f7e88a0e35940e84bc,91.997,2016-09-16
878,La Locura Automática (Reggaeton) (feat. Eddie Dee),La Secta,1KNh15LwN8TCpgPXV4oVpZ,https://p.scdn.co/mp3-preview/e24becdc20f1a0eb5bdaa628ad8a04883d65adba?cid=dc103043f05746ba809bc490afdc3fe6,latin pop,87.0,https://i.scdn.co/image/ab67616d0000b27361cb6cf1fed8857ac3fbd147,91.992,2018-05-09
880,Maracas,Alberto Vazquez,5Cf8MCD6NcYvy8RQL2khAS,null,bolero,54.900000000000006,https://i.scdn.co/image/ab67616d0000b273274cbd16b0103c083679de69,93.445,1998-09-10
881,¡Corre!,Jesse & Joy,2Q443xy0yMQNR3i4NlCrnH,https://p.scdn.co/mp3-preview/ac0dfa5b673da0874660f4cbd659effdbcf0938d?cid=dc103043f05746ba809bc490afdc3fe6,latin pop,47.699999999999996,https://i.scdn.co/image/ab67616d0000b2731692a50c4109bd29d1de7903,151.97,2012-02-21
882,Cantare (feat. Lenier),Pitbull,3sLyTeDoFFgLYtaBeUAlgr,https://p.scdn.co/mp3-preview/e7ae31a8c41b4bfdfe4c219b0c4cd9f015d16db8?cid=dc103043f05746ba809bc490afdc3fe6,dance pop,92.0,https://i.scdn.co/image/ab67616d0000b273f0dd8e557b66318ea8e6978d,110.676,2019-09-27
883,Batmóvil (Remix),Hens,3yOmf3oK10XIVRc99bwSyO,https://p.scdn.co/mp3-preview/66d045d3b4c571569e53846fd8688309b681700f?cid=dc103043f05746ba809bc490afdc3fe6,drift phonk,83.89999999999999,https://i.scdn.co/image/ab67616d0000b273daa17ef0ac828298087d8fd5,108.047,2020-07-09
884,Ocean Drive,Duke Dumont,0b6wdul3A5sQNpIOv03OxP,null,edm,71.8,https://i.scdn.co/image/ab67616d0000b2732500bcdc1790d13e7ac1a0c0,115.026,2015-07-31
885,Toca Toca (DJ Mauro Vay & Luke Gf Mix),Los Locos,4fklQ8mVdQRvoYPxT0BVJM,https://p.scdn.co/mp3-preview/d896c42d7844fd78fd10e60b2d61126cad74de87?cid=dc103043f05746ba809bc490afdc3fe6,mexican rock-and-roll,94.8,https://i.scdn.co/image/ab67616d0000b27319ac3857e97698c1787ab6e3,127.966,2018-06-06
886,Righteous,Hippie Sabotage,4E8pY7RmcGQl4K18yrBaI2,https://p.scdn.co/mp3-preview/c69e637fecbcc1d95aaa1cd182ee9d77872f6f18?cid=dc103043f05746ba809bc490afdc3fe6,edm,41.3,https://i.scdn.co/image/ab67616d0000b27363f76193e3625ad9b962e4df,138.067,2017-12-15
887,Gimme the Light,Sean Paul,3SCVtAJq8li6HlKfM4M08u,https://p.scdn.co/mp3-preview/7ecd260b83dd1f3233762cf3724079910b179523?cid=dc103043f05746ba809bc490afdc3fe6,pop rap,76.1,https://i.scdn.co/image/ab67616d0000b273df82ce803b2a84ce68e66e6d,107.288,2002-11-12
888,Insoportable,El Canto del Loco,6FstWkgRdHagqJ6qjDbiK0,https://p.scdn.co/mp3-preview/9b57f98aa4f66a31ebafb407854a0129c720cb4c?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,76.3,https://i.scdn.co/image/ab67616d0000b273fb28f40dec4551052d109cba,131.022,2003
889,Coming Home (feat. Skylar Grey),Diddy - Dirty Money,0hX6diLVZmmeYVp2lTHe5t,https://p.scdn.co/mp3-preview/c2b8ef4d0cf6905633217522b1fd5fefab076b5a?cid=dc103043f05746ba809bc490afdc3fe6,hip pop,65.3,https://i.scdn.co/image/ab67616d0000b27354324b8377cdfa332fdfed47,127.985,2011-11-01
890,Viva La Vida,Coldplay,1mea3bSkSGXuIRvnydlB5b,https://p.scdn.co/mp3-preview/ceb88eddfa4bac6be64e90606741ebedf8501893?cid=dc103043f05746ba809bc490afdc3fe6,pop,61.7,https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e,138.015,2008-05-26
891,La Calle Es Su Lugar,Git,0u5w3ehyNtTgSPvKVMU2xv,null,argentine rock,50.8,https://i.scdn.co/image/ab67616d0000b273a096925e37d3baa8f8a6756a,155.633,1986-01-01
892,Vintage,Ojete Calor,6jP9Bf2vEDyvF3Vs46voTt,null,spanish electropop,78.2,https://i.scdn.co/image/ab67616d0000b27362f717a07f96cd545d6deeb6,139.944,2017-11-03
893,Heroes Tonight,Janji,3SipFlNddvL0XNZRLXvdZD,https://p.scdn.co/mp3-preview/7e7bb6e80e6ef613b902225975a5d365e0989975?cid=dc103043f05746ba809bc490afdc3fe6,gaming edm,78.60000000000001,https://i.scdn.co/image/ab67616d0000b2739b07b787123fe99fffc9c789,127.994,2015-06-09
894,Como un burro amarrado en la puerta del baile (2008 Remastered Version),El Último de la Fila,0IUFjvwlh18TWiTi6kO5pP,https://p.scdn.co/mp3-preview/d083916b5b50706292c8f7cbeb3b3dafa5931991?cid=dc103043f05746ba809bc490afdc3fe6,rock en espanol,87.3,https://i.scdn.co/image/ab67616d0000b2737f667b629506a229abde5433,82.655,2014-10-28
896,Got 2 Luv U (feat. Alexis Jordan),Sean Paul,62pSYErgGri97X9aIyBzHm,https://p.scdn.co/mp3-preview/c8cd0cbabf0b5f1a2a1234e8b55301c1bceaf841?cid=dc103043f05746ba809bc490afdc3fe6,pop rap,79.3,https://i.scdn.co/image/ab67616d0000b27379e1dc7700b325641537518b,184.032,2012-01-24
897,Bonito Final,Kalita Del Sur,45NY1TN4NyZBnJ2sKCN1Lw,https://p.scdn.co/mp3-preview/33d5585942d0281293f3ce3b02b97074cf369a63?cid=dc103043f05746ba809bc490afdc3fe6,flamenco urbano,71.89999999999999,https://i.scdn.co/image/ab67616d0000b273a1071d7736f9e9d8c257668c,123.016,2021-01-22
898,Tragicomedia,Estopa,0P6f1wsiwEvl89jUosdJMt,https://p.scdn.co/mp3-preview/5d303a521099b0f4de3825188e4ee7dd525708df?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,77.9,https://i.scdn.co/image/ab67616d0000b27363c4b23bc717b4d5f5a36349,88.188,2004-02-24
899,Terriblemente Cruel,Leiva,0XPayKZFFZA2PwSRNi1pVU,https://p.scdn.co/mp3-preview/c029f2d9a41bfab34453b94b6d27db9403eac842?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,83.1,https://i.scdn.co/image/ab67616d0000b273ffc17888b05aeb50576d2b28,125.594,2014-01-31
